Age,Gender,Years at Company,Monthly Income,Number of Promotions,Overtime,Distance from Home,Number of Dependents,Remote Work,Leadership Opportunities,Innovation Opportunities,Promotions_per_Year,Income_per_Year,First_Promotion_Delay,Overtime_Flag,WLB_Poor_Flag,Distance_Level,Stress_Index,Dependents_Ratio,Has_Promotion,Promotion_Speed,Work_Life_Balance_Level,Income_vs_JobLevel,Job Role_Education,Job Role_Finance,Job Role_Healthcare,Job Role_Media,Job Role_Technology,Work-Life Balance_Excellent,Work-Life Balance_Fair,Work-Life Balance_Good,Work-Life Balance_Poor,Job Satisfaction_High,Job Satisfaction_Low,Job Satisfaction_Medium,Job Satisfaction_Very High,Performance Rating_Average,Performance Rating_Below Average,Performance Rating_High,Performance Rating_Low,Education Level_Associate Degree,Education Level_Bachelor’s Degree,Education Level_High School,Education Level_Master’s Degree,Education Level_PhD,Marital Status_Divorced,Marital Status_Married,Marital Status_Single,Job Level_Entry,Job Level_Mid,Job Level_Senior,Company Size_Large,Company Size_Medium,Company Size_Small,Company Reputation_Excellent,Company Reputation_Fair,Company Reputation_Good,Company Reputation_Poor,Employee Recognition_High,Employee Recognition_Low,Employee Recognition_Medium,Employee Recognition_Very High,Tenure_Stage_Early,Tenure_Stage_Mid,Tenure_Stage_Senior,Distance_Bin_Far,Distance_Bin_Medium,Distance_Bin_Near,True_Label,Predicted_Label,Misclassified
31.0,1,23.0,8288.0,1.0,0,6.0,1.0,0,0,0,0.0416666666666666,4144.0,11.5,0,1,0,1,0.03125,1,11.5,0,1.1332761553814206,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,True
44.0,0,19.0,7368.0,0.0,0,96.0,0.0,0,1,1,0.0,4420.8,19.0,0,0,2,2,0.0,0,19.0,2,1.0165634626458502,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,True
55.0,1,36.0,2274.0,0.0,0,21.0,1.0,0,0,1,0.0,737.5135135135135,36.0,0,0,0,0,0.0178571428571428,0,36.0,2,0.3109399103930201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,True
55.0,0,26.0,10616.0,0.0,0,76.0,0.0,1,0,0,0.0,4718.222222222223,26.0,0,0,2,2,0.0,0,26.0,1,1.4646902442248029,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,True
27.0,1,3.0,7354.0,0.0,0,16.0,1.0,0,0,1,0.0,22062.0,3.0,0,0,0,0,0.0357142857142857,0,3.0,3,1.0055638087204353,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,True
24.0,1,8.0,7430.0,1.0,1,63.0,4.0,0,0,1,0.1111111111111111,9906.666666666666,4.0,1,0,1,2,0.16,1,4.0,1,1.015008542844544,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,True
26.0,1,18.0,10746.0,3.0,0,96.0,0.0,0,0,0,0.1578947368421052,6786.9473684210525,4.5,0,0,2,2,0.0,1,4.5,1,1.4693756715406303,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,True
25.0,1,9.0,8445.0,0.0,0,95.0,4.0,0,0,0,0.0,10134.0,9.0,0,0,2,2,0.1538461538461538,0,9.0,3,1.1651572261189205,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,True
46.0,1,33.0,4630.0,0.0,0,18.0,0.0,0,0,0,0.0,1634.1176470588234,33.0,0,0,0,0,0.0,0,33.0,2,0.6330922537905378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,True
57.0,0,15.0,5107.0,2.0,1,1.0,4.0,0,0,0,0.125,3830.25,5.0,1,0,0,1,0.0689655172413793,1,5.0,2,0.704613138400157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,True
57.0,1,33.0,8852.0,0.0,0,9.0,3.0,1,0,0,0.0,3124.235294117647,33.0,0,1,0,1,0.0517241379310344,0,33.0,0,1.2213110438845094,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,True
44.0,0,8.0,4941.0,0.0,0,33.0,0.0,0,0,0,0.0,6588.0,8.0,0,0,0,0,0.0,0,8.0,1,0.681710107075617,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,True
31.0,0,1.0,4762.0,1.0,0,1.0,0.0,0,0,0,0.5,28572.0,0.5,0,1,0,1,0.0,1,0.5,0,0.6511415361880218,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,True
59.0,1,20.0,6051.0,0.0,0,30.0,1.0,0,0,0,0.0,3457.714285714286,20.0,0,0,0,0,0.0166666666666666,0,20.0,1,0.8273955135392105,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,True
19.0,1,6.0,8897.0,3.0,0,58.0,1.0,0,0,0,0.4285714285714285,15252.0,1.5,0,0,1,1,0.05,1,1.5,1,1.2275196969544149,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,True
19.0,0,3.0,12732.0,0.0,1,15.0,3.0,1,0,0,0.0,38196.0,3.0,1,0,0,1,0.15,0,3.0,2,1.7409353294300491,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,True
35.0,0,10.0,6938.0,0.0,1,6.0,2.0,1,0,0,0.0,7568.727272727273,10.0,1,0,0,1,0.0555555555555555,0,10.0,3,0.9486812217707886,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,True
30.0,1,6.0,8361.0,3.0,0,29.0,3.0,0,0,1,0.4285714285714285,14333.142857142857,1.5,0,0,0,0,0.0967741935483871,1,1.5,1,1.15356774038843,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,True
43.0,1,31.0,4594.0,1.0,0,84.0,1.0,0,0,0,0.03125,1722.75,15.5,0,0,2,2,0.0227272727272727,1,15.5,2,0.633834493403235,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,True
39.0,0,9.0,5813.0,0.0,0,55.0,0.0,1,0,0,0.0,6975.6,9.0,0,1,1,2,0.0,0,9.0,0,0.8020200065635623,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,True
41.0,0,4.0,5765.0,1.0,1,19.0,0.0,0,0,0,0.2,13836.0,2.0,1,0,0,1,0.0,1,2.0,2,0.7882887350113285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,True
41.0,1,19.0,5872.0,0.0,0,28.0,1.0,0,0,0,0.0,3523.2,19.0,0,1,0,1,0.0238095238095238,0,19.0,0,0.8029195927123193,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,True
33.0,0,16.0,5470.0,1.0,1,8.0,1.0,1,0,0,0.0588235294117647,3861.176470588235,8.0,1,0,0,1,0.0294117647058823,1,8.0,3,0.7479513235927088,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,True
38.0,0,29.0,6190.0,0.0,0,54.0,1.0,0,0,0,0.0,2476.0,29.0,0,0,1,1,0.0256410256410256,0,29.0,2,0.8540347222825478,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,True
32.0,1,3.0,5403.0,2.0,0,98.0,5.0,0,0,0,0.5,16209.0,1.0,0,1,2,3,0.1515151515151515,1,1.0,0,0.7387899454061071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,True
55.0,0,30.0,5397.0,2.0,0,57.0,0.0,1,0,0,0.064516129032258,2089.1612903225805,10.0,0,0,1,1,0.0,1,10.0,1,0.7379695234789487,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,True
18.0,0,3.0,4457.0,2.0,0,74.0,1.0,1,0,0,0.5,13371.0,1.0,0,1,2,3,0.0526315789473684,1,1.0,0,0.6088685162124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,True
53.0,1,15.0,4918.0,1.0,1,69.0,4.0,0,0,0,0.0625,3688.5,7.5,1,0,2,3,0.074074074074074,1,7.5,2,0.6785367955065542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,True
30.0,1,2.0,5352.0,0.0,0,91.0,5.0,1,0,0,0.0,21408.0,2.0,0,0,2,2,0.1612903225806451,0,2.0,3,0.731816359025261,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,True
25.0,0,7.0,9143.0,2.0,0,65.0,5.0,0,0,1,0.25,13714.5,2.333333333333333,0,0,1,1,0.1923076923076923,1,2.333333333333333,3,1.2501862800014876,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,True
20.0,0,6.0,10445.0,0.0,1,24.0,1.0,0,0,1,0.0,17905.714285714286,6.0,1,0,0,1,0.0476190476190476,0,6.0,3,1.441097362559162,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,True
58.0,1,9.0,7715.0,0.0,0,92.0,3.0,0,0,0,0.0,9258.0,9.0,0,0,2,2,0.0508474576271186,0,9.0,2,1.0539422487275447,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,True
47.0,0,20.0,8492.0,0.0,1,95.0,3.0,0,0,0,0.0,4852.571428571428,20.0,1,1,2,4,0.0625,0,20.0,0,1.171641819325266,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,True
37.0,1,2.0,5825.0,1.0,1,39.0,2.0,0,0,0,0.3333333333333333,23300.0,1.0,1,0,1,2,0.0526315789473684,1,1.0,1,0.7957503044508033,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,True
42.0,1,26.0,4283.0,0.0,0,67.0,1.0,0,0,0,0.0,1903.555555555556,26.0,0,0,2,2,0.0232558139534883,0,26.0,1,0.5909258021867775,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,True
35.0,1,12.0,4526.0,0.0,1,16.0,0.0,0,0,0,0.0,4177.846153846154,12.0,1,0,0,1,0.0,0,12.0,2,0.6188716070531262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,True
49.0,1,20.0,8727.0,0.0,1,94.0,0.0,0,0,0,0.0,4986.857142857143,20.0,1,0,2,3,0.0,0,20.0,2,1.1921910569857783,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,True
28.0,1,4.0,4330.0,2.0,0,1.0,2.0,0,0,1,0.4,10392.0,1.3333333333333333,0,0,0,0,0.0689655172413793,1,1.3333333333333333,3,0.5974103953931231,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,True
45.0,0,11.0,8577.0,2.0,0,69.0,4.0,0,0,0,0.1666666666666666,8577.0,3.6666666666666665,0,0,2,2,0.0869565217391304,1,3.6666666666666665,3,1.171699632836831,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,True
32.0,0,9.0,9971.0,0.0,0,54.0,2.0,1,0,0,0.0,11965.2,9.0,0,0,1,1,0.0606060606060606,0,9.0,3,1.3634045059493418,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,True
30.0,1,11.0,7860.0,2.0,1,73.0,4.0,0,0,1,0.1666666666666666,7860.0,3.6666666666666665,1,0,2,3,0.1290322580645161,1,3.6666666666666665,1,1.0844447362101497,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,True
30.0,1,13.0,9442.0,0.0,0,22.0,2.0,0,0,1,0.0,8093.142857142857,13.0,0,0,0,0,0.064516129032258,0,13.0,2,1.3027133841343808,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,True
29.0,0,20.0,9597.0,3.0,0,29.0,3.0,0,0,0,0.1428571428571428,5484.0,5.0,0,0,0,0,0.1,1,5.0,2,1.3122648724898038,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,True
32.0,0,3.0,9060.0,0.0,0,96.0,1.0,0,0,0,0.0,27180.0,3.0,0,0,2,2,0.0303030303030303,0,3.0,1,1.2500088180742943,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,True
28.0,1,10.0,7984.0,0.0,0,39.0,3.0,0,0,0,0.0,8709.818181818182,10.0,0,0,1,1,0.1034482758620689,0,10.0,3,1.1015530246694447,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,True
58.0,1,24.0,10486.0,1.0,0,88.0,3.0,0,0,0,0.04,5033.28,12.0,0,0,2,2,0.0508474576271186,1,12.0,2,1.4324871575057725,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,True
34.0,1,10.0,7501.0,0.0,0,28.0,0.0,0,0,0,0.0,8182.909090909091,10.0,0,0,0,0,0.0,0,10.0,1,1.0349134817191263,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,True
48.0,0,39.0,4283.0,0.0,0,87.0,1.0,0,1,0,0.0,1284.9,39.0,0,0,2,2,0.0204081632653061,0,39.0,3,0.5909258021867775,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,True
31.0,1,21.0,4610.0,0.0,1,54.0,4.0,0,0,1,0.0,2514.5454545454545,21.0,1,1,1,3,0.125,0,21.0,0,0.6297697688443268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,True
